Fan Baojun,2003—,Vice-Chairman,CPPCC,National Committee,Subcommittee for Handling Proposals
Fan Baojun,2000—????,Secretary-General,China International Committee for Natural Disaster
Fan Baojun,2000—????,Vice-Chairman,China International Committee for Natural Disaster
Fan Baojun,1998—????,Vice-Chairman,China Committee of the International Decade for Natural Disaster Reduction
Fan Baojun,1998—????,Secretary-General,China Committee of the International Decade for Natural Disaster Reduction
Fan Baojun,1998—2003,Vice-Minister,Ministry of Civil Affairs
Fan Baojun,1998—2003,Member,CPPCC,National Committee,Standing Committee
Fan Baojun,1998—2003,Vice-Chairman,CPPCC,National Committee,Subcommittee for Handling Proposals
Fan Baojun,1995—????,Member,State Flood Control and Drought Relief Headquarters
Fan Baojun,1994—,Vice-President,Red Cross Society of China
Fan Baojun,,President,China Funeral and Interment Association
Fan Baojun,,Vice-President,Chinese Association for Drug Abuse Prevention and Treatment
Fan Baojun,,Secretary-General,China Committee of the International Decade for Natural Disaster Reduction
Fan Baojun,,Deputy Director,China Committee of the International Decade for Natural Disaster Reduction
Fan Baojun,,President,China Disaster Mitigation and Relief Association
Fan Baojun,1993—????,Member,Leading Group for Settling Ex-Servicemen and Retired Officers
Fan Baojun,1987—,Vice-Minister,Ministry of Civil Affairs
Fan Baojun,,Deputy Chief,National Leading Group Concerned With Work Supporting the Army and the People
Fan Baojun,,Director,Civil Affairs Bureau,Tianjin Municipality
Fan Baojun,,Deputy Director,Civil Affairs Bureau,Tianjin Municipality
Fan Baojun,,Secretary,CYLC,District-Level,Tianjin Municipality,Hexi District
Fan Baojun,,Deputy Secretary,CYLC,District-Level,Tianjin Municipality,Hexi District
Fan Baojun,1965,Joined,CPC
Fan Benyao,,Research Fellow,Chinese Academy of Space Technology
Fan Benyao,1958,Graduate,Tsinghua University,Beijing Municipality
Fan Boyuan,2004—,President,Beijing University of Technology,Beijing Municipality
Fan Boyuan,2002—2004,Vice-Mayor,People's Government,Beijing Municipality
Fan Boyuan,1998—2002,Director,Science and Technology Committee,Beijing Municipality
Fan Boyuan,1997—1998,Deputy Director,Municipal Education Committee,Beijing Municipality
Fan Boyuan,1993—1997,Graduate,Beijing Institute of Technology,Beijing Municipality
Fan Changlong,2014—,Deputy Director,Central Military Commission of the PRC,Leading Group for Deepening Reform on National Defense 
Fan Changlong,2013—,Vice-Chairman,Central Military Commission of the PRC
Fan Changlong,2012—,Member,CPC,Central Committee,Politburo
Fan Changlong,2012—,Member,CPC,Central Committee
Fan Changlong,2012—,Vice-Chairman,CPC,Central Committee,Central Military Commission
Fan Changlong,2008—,General,PLA
Fan Changlong,2007—2012,Member,CPC,Central Committee
Fan Changlong,2004—2012,Deputy Secretary,PLA,Regions,Jinan Military Region,CPC,Leading Party Group,Shandong Province,Jinan City
Fan Changlong,2004—2012,Commander,PLA,Regions,Jinan Military Region,Shandong Province,Jinan City
Fan Changlong,2003—2004,Assistant to the Chief of the General Staff,PLA,Headquarters of the General Staff
Fan Changlong,2003—2004,Member,PLA,Headquarters of the General Staff,CPC,Party Committee
Fan Changlong,2002—2007,Alternate Member,CPC,Central Committee
Fan Changlong,2002—2008,Lieutenant General,PLA
Fan Changlong,2000—2003,Chief of Staff,PLA,Regions,Shenyang Military Region,Liaoning Province,Shenyang City
Fan Changlong,2000—2003,Member,PLA,Regions,Shenyang Military Region,CPC,Party Committee,Standing Committee,Liaoning Province,Shenyang City
Fan Changlong,1995—2002,Major General,PLA
Fan Changlong,1995—2000,Army Commander,PLA,Services and Arms,16th Group Army
Fan Changlong,1993—1995,Chief of Staff,PLA,Services and Arms,16th Group Army
Fan Changlong,1990—1993,Division Commander,PLA,Services and Arms,Army (or Ground Force)
Fan Changlong,1985—1990,Chief of Staff,PLA,Services and Arms,Army (or Ground Force),Division Command
Fan Changlong,1982,Graduate,Beijing Military Academy,Beijing Municipality
Fan Changlong,1976—1982,Chief of Staff,PLA,Services and Arms,Army (or Ground Force),Regiment Command
Fan Changlong,1973—1976,Political Director,PLA,Services and Arms,Army (or Ground Force),Company Command
Fan Changlong,1971—1972,Platoon Leader,PLA,Services and Arms,Army (or Ground Force)
Fan Changlong,1969—1971,Soldier,PLA,Services and Arms,Army (or Ground Force)
Fan Changlong,1969,Joined,PLA
Fan Changlong,1969,Joined,CPC
Fan Changlong,1968—1969,Cultural Revolution,Cultural Revolution,Rusticated Youth,Liaoning Province,Donggou County
Fan Daiming,2010—,Vice-President,Chinese Academy of Engineering
Fan Daiming,2008—2013,Deputy,NPC
Fan Daiming,2007—,President,Fourth Military Medical University
Fan Daiming,2004—,Director,Fourth Military Medical University,State Tumor Biology Key Laboratory
Fan Daiming,2001—,Academician,Chinese Academy of Engineering
Fan Daiming,1989,Graduate,Fourth Military Medical University
Fan Daiming,1981,Graduate,Fourth Military Medical University
Fan Daiming,1978,Graduate,Third Military Medical University
Fan Deling,1977—1982,Member,CPC,Central Committee
Fan Deling,1973—1977,Member,CPC,Central Committee
Fan Deling,1969—1973,Alternate Member,CPC,Central Committee
Fan Duanwei,2002—,General Manager,China Foreign Trade Transportation Corporation,Sinotrans Jiuling Transport and Storage Company
Fan Duanwei,2002—,Assistant President,Sinotrans Limited
Fan Duanwei,1995—2002,General Manager,China Foreign Trade Transportation Corporation,Sinotrans Jiuling Transport and Storage Company,Automobile Department
Fan Duanwei,1991—1995,Deputy General Manager,China Foreign Trade Transportation Corporation,Sinotrans Jiuling Transport and Storage Company,Automobile Department
Fan Duanwei,1987—1991,Assistant Manager,China Foreign Trade Transportation Corporation,Sinotrans Jiuling Transport and Storage Company,Automobile Department
Fan Duanwei,,Graduate,Tsinghua University,Beijing Municipality
Fan Fangping,2003—2006,Vice-Minister,Ministry of Justice
Fan Fangping,2003—2006,Member,Ministry of Justice,CPC,Leading Party Group
Fan Fangping,1998—2003,Deputy,NPC
Fan Fangping,1979,Joined,CPC
Fan Gang,2003—,Non-Executive Director,Ping An Insurance Company of China Limited
Fan Gang,,Secretary-General,China Reform Foundation
Fan Gang,1994—1995,Deputy Director,Chinese Academy of Social Sciences,Institute of Economics
Fan Gang,1985—1988,Graduate,Harvard University,USA,Massachusetts,Cambridge
Fan Gang,1982,Graduate,Hebei University,Economics Department,Hebei Province
Fan Gang,1982—1985,Student,Chinese Academy of Social Sciences,Graduate School,Economics Department
Fan Gang,1969—????,Farmer,Production and Construction Corps,Heilongjiang Province
Fan Jingyi,1998—2003,Vice-Chairman,Education, Science, Culture and Health Committee of the NPC
Fan Jingyi,1998—2003,Member,Standing Committee of the NPC
Fan Jingyi,1995—????,President,China Society of News Photography
Fan Jingyi,1993—1998,Editor-in-Chief,People's Daily
Fan Jingyi,1993—1998,Senior Editor,People's Daily
Fan Jingyi,1993—1998,Member,CPPCC,National Committee
Fan Jingyi,1992—1997,Delegate,CPC,National Congress
Fan Jingyi,1987—1992,Delegate,CPC,National Congress
Fan Jingyi,1986—1993,Editor-in-Chief,Economic Daily
Fan Jingyi,1984—1986,Director,Ministry of Culture,Foreign Languages Publishing Bureau
Fan Jingyi,1979—1984,Editor-in-Chief,Liaoning Daily,Liaoning Province
Fan Jingyi,1979—1984,Member,Liaoning Daily,Editorial Board,Liaoning Province
Fan Jingyi,1979—1984,Director,Liaoning Daily,Rural Report Department,Liaoning Province
Fan Jingyi,1979—1984,Deputy Director,Liaoning Daily,Rural Report Department,Liaoning Province
Fan Jingyi,1979—1984,Editor,Liaoning Daily,Rural Report Department,Liaoning Province
Fan Jingyi,1978,Joined,CPC
Fan Jingyi,1951,Graduate,St. John's University,Chinese Language Department,Shanghai Municipality
Fan Mingwu,2001—,President,Huazhong University of Science and Technology,Hubei Province,Wuhan City
Fan Mingwu,1997—2002,Delegate,CPC,National Congress
Fan Mingwu,,President,China Atomic Energy Scientific Research Institute
Fan Mingwu,,Vice-President,China Atomic Energy Scientific Research Institute
Fan Mingwu,,Director,China Atomic Energy Scientific Research Institute,Physics and Laser Department
Fan Mingwu,,Vice-Director,China Atomic Energy Scientific Research Institute,Nuclear Technology Application Department
Fan Mingwu,1965,Graduate,Huazhong Institute of Technology,Hubei Province,Wuhan City
Fan Qinchen,2003—,Chairman,CPPCC,Provincial Committee,Henan Province
Fan Qinchen,2001—2003,Vice-Chairman,CPPCC,Provincial Committee,Henan Province
Fan Qinchen,1997—2002,Alternate Member,CPC,Central Committee
Fan Qinchen,1995—2001,Deputy Secretary,CPC,Provincial Committee,Henan Province
Fan Qinchen,1993—1996,Executive Vice-Governor,People's Government,Henan Province
Fan Qinchen,1992—1997,Alternate Member,CPC,Central Committee
Fan Qinchen,1991—1993,Vice-Governor,People's Government,Henan Province
