Hai Wen,1994—,Deputy Director,Beijing University,China Center for Economic Research,Beijing Municipality
Han Dajian,1992—1997,Vice-Chairman,China Democratic League,Provincial Committee,Guangdong Province
Han Dajian,1990—????,Advisor to Doctorate Candidates,South China University of Science and Engineering,Guangdong Province
Han Dajian,,Director,South China University of Science and Engineering,Research Office of Structural Theory,Guangdong Province
Han Dajian,,Professor,South China University of Science and Engineering,Constructional Engineering Department,Guangdong Province
Han Dajian,1986,Joined,China Democratic League
Han Dajian,1963,Graduate,Beijing University,Mathematics and Mechanics Department,Beijing Municipality
Han Guang,1956—1969,Alternate Member,CPC,Central Committee
Han Guizhi,2002—2004,Chairman,CPPCC,Provincial Committee,Heilongjiang Province
Han Guizhi,1999—2002,Deputy Secretary,CPC,Provincial Committee,Party School,Heilongjiang Province
Han Guizhi,1998—2003,Deputy,NPC
Han Guizhi,1998—2004,Deputy Secretary,CPC,Provincial Committee,Heilongjiang Province
Han Guizhi,1997—1999,President,CPC,Provincial Committee,Party School,Heilongjiang Province
Han Guizhi,1997—2002,Alternate Member,CPC,Central Committee
Han Guizhi,1993—1996,Director,Retired Cadres Bureau,Heilongjiang Province
Han Guizhi,1991—,Member,CPC,Provincial Committee,Standing Committee,Heilongjiang Province
Han Guizhi,1991—1996,Deputy Head,CPC,Provincial Committee,Organization Department,Heilongjiang Province
Han Guizhi,1988—1991,Deputy Director,Provincial Supervisory Office,Heilongjiang Province
Han Guizhi,1983—1988,Deputy Director,Forestry Bureau,Heilongjiang Province,Da Hinggan Ling Prefecture
Han Guizhi,1981—1983,Deputy Director,Science and Technology Committee,Heilongjiang Province,Da Hinggan Ling Prefecture
Han Guizhi,1981—1983,Deputy Chief,Forestry Bureau,Science and Technology Division,Heilongjiang Province,Da Hinggan Ling Prefecture
Han Guizhi,1976—1979,Deputy Director,Labor Bureau,Heilongjiang Province,Da Hinggan Ling Prefecture
Han Guizhi,1969—1976,Staff Member,Labor Bureau,Heilongjiang Province,Da Hinggan Ling Prefecture
Han Guizhi,1968—1969,Worker,Cultural Revolution,May 7th Cadre School
Han Guizhi,1965,Graduate,Northeast Forestry University,Heilongjiang Province
Han Guizhi,1965,Joined,CPC
Han Henglin,2012—,Member,CPC,Central Committee,Central Commission for Discipline Inspection
Han Huipeng,,Vice-President,China Agricultural University,Beijing Municipality
Han Huipeng,,Deputy Secretary,China Agricultural University,CPC,Party Committee,Beijing Municipality
Han Jianhua,2015—,Vice-Governor,People's Government,Qinghai Province
Han Jianhua,2006—2015,Vice-Mayor,People's Government,Qinghai Province,Xining City
Han Jianhua,2006—2015,Member,CPC,City Committee,Standing Committee,Qinghai Province,Xining City
Han Jianhua,2003—2006,Deputy Director,Communications Department,Qinghai Province
Han Jianhua,1999—2003,Deputy Director,Construction Office,Qinghai Province
Han Jianhua,1991,Joined,CPC
Han Jinfu,,Vice-Chairman,Fuqing Countrymen Association,Indonesia,Jakarta
Han Jinfu,,Board Chairman,Han's Group,Indonesia,Jakarta
Han Jinfu,,President,China Qingqi Group Company, Ltd.
Han Jisheng,1993—,Academician,Chinese Academy of Sciences
Han Jisheng,,Director,Beijing University,Nerve Science Institute,Beijing Municipality
Han Jisheng,,Professor,Beijing University,Medical Department,Beijing Municipality
Han Jisheng,1953,Graduate,Shanghai Medical Institute,Medical Department,Shanghai Municipality
Han Jun,2011—2014,Deputy Director,Development Research Center of the State Council
Han Nanpeng,1998—,Vice-Chairman,CPPCC,Provincial Committee,Hubei Province
Han Nanpeng,1998—2003,Member,CPPCC,National Committee,Standing Committee
Han Nanpeng,1997—,Chairman,China Democratic League,Provincial Committee,Hubei Province
Han Nanpeng,,Vice-Chairman,Academic Degrees Committee,Hubei Province
Han Nanpeng,,Professor,Central China Agricultural College,Forestry Department,Hubei Province
Han Nanpeng,,Vice-Mayor,People's Government,Hubei Province,Xiangfan City
Han Nanpeng,,Deputy Director,Forestry Bureau,Hubei Province,Xiangyang
Han Nanpeng,,Senior Engineer,Forestry Bureau,Hubei Province,Xiangyang
Han Nanpeng,1955,Graduate,Northeast Forestry College,Forestry Department
Han Peixin,1987—1992,Member,CPC,Central Committee
Han Peixin,1982—1987,Member,CPC,Central Committee
Han Qide,2013—,Vice-Chairman,CPPCC,National Committee
Han Qide,2008—2013,Vice-Chairman,Standing Committee of the NPC
Han Qide,2003—2008,Vice-Chairman,Standing Committee of the NPC
Han Qide,2002—2003,Vice-Executive President,Beijing University,Beijing Municipality
Han Qide,2002—2003,Vice-Chairman,China Association for Science and Technology
Han Qide,2002—,Chairman,Jiusan Society,Central Committee
Han Qide,2000—2002,Vice-Chairman,Jiusan Society,Central Committee
Han Qide,2000—2002,Vice-Chairman,Jiusan Society,Municipal Committee,Beijing Municipality
Han Qide,1998—2003,Member,CPPCC,National Committee,Standing Committee
Han Qide,1995—2000,Vice-President,Beijing Medical Sciences University,Postgraduate School,Beijing Municipality
Han Qide,1988—1995,Director,No.3 Hospital Attached to Beijing Medical Sciences University,Cardiovacular Medical Institute,Beijing Municipality
Han Qide,1987—1988,Lecturer,Beijing Medical Sciences University,Pathophysiology Department,Beijing Municipality
Han Qide,1985—1987,Student,Emory University,School of Medicine,USA,Georgia,Atlanta
Han Qide,1982—1985,Teacher,Beijing Medical College,Pathophysiology Department,Beijing Municipality
Han Qide,1979—1982,Graduate Student,Xi'an Medical Sciences University,Shaanxi Province,Xi'an City
Han Qide,1962—1968,Student,Shanghai Medical College,Faculty of Medicine,Shanghai Municipality
Han Ruijie,1982—1987,Alternate Member,CPC,Central Committee
Han Ruqi,1998—,Vice-Chairman,CPPCC,Municipal Committee,Beijing Municipality
Han Ruqi,1998—2003,Member,CPPCC,National Committee,Standing Committee
Han Ruqi,1997—,Chairman,Revolutionary Committee of Chinese Kuomintang (RCCK),Municipal Committee,Beijing Municipality
Han Ruqi,,Deputy Director,Beijing University,Micro Electronics Research Institute,Beijing Municipality
Han Ruqi,,Professor,Beijing University,Micro Electronics Research Institute,Beijing Municipality
Han Ruqi,,Lecturer,Beijing University,Computer Department,Beijing Municipality
Han Ruqi,,Assistant,Beijing University,Physics Department,Beijing Municipality
Han Ruqi,1990,Joined,Revolutionary Committee of Chinese Kuomintang (RCCK)
Han Shenggui,1998—2003,Member,CPPCC,National Committee,Standing Committee
Han Shenggui,1993—1998,Member,CPPCC,National Committee,Standing Committee
Han Shenggui,1988—1993,Member,CPPCC,National Committee
Han Shenggui,,Vice-Chairman,CPPCC,Provincial Committee,Qinghai Province
Han Shenggui,1983—????,President,Qinghai Provincial Islamic Association,Qinghai Province
Han Shenggui,1983—1988,Member,CPPCC,National Committee
Han Shenggui,1979—????,Vice-Chairman,City People's Congress,Standing Committee,Qinghai Province,Xining City
Han Shenggui,,Member,CPC,City Committee,Standing Committee,Qinghai Province,Xining City
Han Shenggui,1958—1965,Iman,Dongguan Mosque,Qinghai Province,Xining City
Han Weiguo,2016—,Commander,PLA,Central Theater Command
Han Wenxiu,2011—,Deputy Director,Research Office of the State Council
Han Wenxiu,2010,Graduate,People's University of China,Beijing Municipality
Han Wenxiu,2005—2011,Staff Member,CPC,Central Committee,Central Leading Group for Finance and Economics
Han Wenxiu,1992—1993,Student,University of Cambridge,Wolfson College,United Kingdom,Cambridge
Han Wenxiu,1989—,Graduate,Beijing University,Beijing Municipality
Han Xianchu,1983—1988,Vice-Chairman,Standing Committee of the NPC
Han Xianchu,1982—1987,Member,CPC,Central Committee
Han Xianchu,1977—1982,Member,CPC,Central Committee
Han Xianchu,1973—1977,Member,CPC,Central Committee
Han Xianchu,1969—1973,Member,CPC,Central Committee
Han Xiaofeng,,Vice-President,Jilin University
Han Xiaofeng,,Deputy Secretary,Jilin University,CPC,Party Committee
Han Xiaofeng,1995,Graduate,Jilin University
Han Xiaofeng,,Graduate,Changchun University of Science and Technology,Jilin Province,Changchun City
Han Xiaofeng,,Joined,CPC
Han Xikai,2002—,Chairman,Provincial People's Congress,Shandong Province
Han Xikai,1998—2002,Chairman,CPPCC,Provincial Committee,Shandong Province
Han Xikai,1998—2003,Member,CPPCC,National Committee
Han Xikai,1998—2003,Deputy,NPC
Han Xikai,1993—1998,Member,CPC,Provincial Committee,Standing Committee,Shandong Province
Han Xikai,1993—1998,Secretary-General,CPC,Provincial Committee,Shandong Province
Han Xikai,1993—1998,Deputy Secretary,CPC,Provincial Committee,Shandong Province
Han Xu,1987—1992,Alternate Member,CPC,Central Committee
Han Xu,1982—1987,Alternate Member,CPC,Central Committee
Han Ying,1977—1982,Member,CPC,Central Committee
Han Ying,1973—1977,Member,CPC,Central Committee
Han Ying,1969—1973,Alternate Member,CPC,Central Committee
Han Yingxuan,1998—2003,Member,CPPCC,National Committee
Han Yingxuan,1993—1998,Member,CPPCC,National Committee
Han Yingxuan,1993—,Chairman,CPPCC,Provincial Committee,Qinghai Province
Han Yingxuan,1987—1992,Delegate,CPC,National Congress
Han Yingxuan,1984—1992,Vice-Chairman,CPPCC,Provincial Committee,Qinghai Province
Han Yingxuan,1983—1988,Member,CPPCC,National Committee
Han Yingxuan,1982—1987,Delegate,CPC,National Congress
Han Yingxuan,1981—1988,Head,CPC,Provincial Committee,United Front Work Department,Qinghai Province
Han Yingxuan,1981—1988,Secretary,CPC,Prefectural Committee,Qinghai Province,Tongren County
Han Yingxuan,1981—1988,Member,CPC,Provincial Committee,Standing Committee,Qinghai Province
Han Yingxuan,1980—1981,Commissioner,Administrative Office,Qinghai Province,Haidong Prefecture
Han Yingxuan,1973—1978,Secretary,CPC,County Committee,Qinghai Province,Tongren County
Han Yingxuan,1954—1967,Magistrate,County (District) People's Court,Qinghai Province,Xunhua Salar Autonomous County
Han Yingxuan,1954—1967,Deputy Secretary,CPC,Autonomous County Committee,Qinghai Province,Xunhua Salar Autonomous County
Han Yingxuan,1952,Joined,CPC
Han Yong,2015—,Deputy Political Commissar,Xinjiang Production and Construction Corps
Han Yong,2012—,Alternate Member,CPC,Central Committee
Han Yong,2010—,Deputy Secretary,CPC,Autonomous Regional Committee,Xinjiang Uygur Autonomous Region
Han Yong,2004—2010,Director,CPC,Autonomous Regional Committee,Organization Department,Xinjiang Uygur Autonomous Region
Han Yong,2004—,Member,CPC,Autonomous Regional Committee,Standing Committee,Xinjiang Uygur Autonomous Region
Han Yong,1997—2004,Director,Inspection and Supervision Department,Jilin Province
Han Yong,1996—1997,Deputy Procurator,Provincial People's Procuratorate,Jilin Province
Han Yong,1992—1995,Chief Procurator,County (City) People's Procuratorate,Jilin Province,Songyuan City
Han Yong,1991—1992,Vice-Mayor,People's Government,Jilin Province,Yushu City
Han Yong,1987—2004,Deputy Secretary,CPC,Provincial Committee,Commission for Discipline Inspection,Jilin Province
Han Yongwen,2009—,Vice-Governor,People's Government,Hunan Province
Han Yongwen,2009—,Member,People's Government,CPC,Leading Party Group,Hunan Province
Han Yongwen,2006—2009,Secretary-General,National Development and Reform Commission
Han Yongwen,2003—2006,Director,National Development and Reform Commission,Department of National Economics
Han Yongwen,2001—2003,Director,National Development and Reform Commission,Supervision Bureau
Han Yongwen,1998—2001,Deputy Director,National Development and Reform Commission,Economics Policy Coordination Department
Han Yongwen,1996—1998,Deputy Director,National Development and Reform Commission,Price Adjustment Department
Han Yongwen,1994—1997,Student,Chinese Academy of Agricultural Sciences
Han Yuqun,2007—,Vice-Chairman,Financial and Economic Affairs Committee of the NPC
Han Yuqun,2003—2007,Governor,People's Government,Shandong Province
Han Yuqun,1995—1998,Vice-Governor,People's Government,Shandong Province
Han Yuqun,1993—,Member,CPC,Provincial Committee,Standing Committee,Shandong Province
Han Yuqun,1975,Joined,CPC
Han Zheng,2012—,Secretary,CPC,Municipal Committee,Shanghai Municipality
Han Zheng,2012—,Member,CPC,Central Committee,Politburo
Han Zheng,2012—,Member,CPC,Central Committee
Han Zheng,2007—2012,Member,CPC,Central Committee
Han Zheng,2006—2007,Acting Secretary,CPC,Municipal Committee,Shanghai Municipality
Han Zheng,2003—2012,Mayor,People's Government,Shanghai Municipality
Han Zheng,2002—2007,Member,CPC,Central Committee
Han Zheng,2002—2006,Deputy Secretary,CPC,Municipal Committee,Standing Committee,Shanghai Municipality
Han Zheng,1998—2002,Vice-Mayor,People's Government,Shanghai Municipality
Han Zheng,1997—2002,Delegate,CPC,National Congress
Han Zheng,1997—2002,Member,CPC,Municipal Committee,Standing Committee,Shanghai Municipality
Han Zheng,1995—1997,Deputy Secretary-General,People's Government,Shanghai Municipality
Han Zheng,1994—1996,Student,East China Normal University,Shanghai Municipality
Han Zheng,1993—1995,Head,Shanghai,Luwan District
Han Zheng,1992—1997,Delegate,CPC,National Congress
Han Zheng,1992—1995,Deputy Secretary,CPC,District Committee,Shanghai,Luwan District
Han Zheng,1992—1993,Acting Head,Shanghai,Luwan District
Han Zheng,1991—1992,Secretary,CYLC,Municipal-Level,Shanghai Municipality
Han Zheng,1990—1991,Deputy Secretary,CYLC,Municipal-Level,Shanghai Municipality
Han Zheng,1988—1990,Deputy Director,Zhonghua Rubber Plant,Shanghai Municipality
Han Zheng,1988—1990,Secretary,Zhonghua Rubber Plant,CPC,Party Committee,Shanghai Municipality
Han Zheng,1987—1988,Deputy Director,Shanghai No. 6 Rubber Shoes Factory,Shanghai Municipality
Han Zheng,1987—1988,Secretary,Shanghai No. 6 Rubber Shoes Factory,CPC,Party Committee,Shanghai Municipality
Han Zheng,1986—1987,Deputy Secretary,Shanghai School of Chemical Engineering,CPC,Party Committee,Shanghai Municipality
Han Zheng,1983—1985,Student,Fudan University,Shanghai Municipality
Han Zheng,1982—1986,Secretary,Chemical Industry Bureau,CYLC,Institutional Level,Shanghai Municipality
Han Zheng,1979,Joined,CPC
Han Zhenxiang,2003—,Vice-Chairman,CPPCC,Autonomous Regional Committee,Inner Mongolia Autonomous Region
Han Zhenxiang,1994—2003,Director,Autonomous League People's Congress,Working Committee,Inner Mongolia Autonomous Region,Ulanqab League
Han Zhenxiang,1994—2003,Secretary,CPC,League Committee,Inner Mongolia Autonomous Region,Ulanqab League
Han Zhenxiang,1992—1994,Deputy Secretary,CPC,League Committee,Inner Mongolia Autonomous Region,Ulanqab League
Han Zhenxiang,1990—1992,Secretary,CPC,Banner Committee,Inner Mongolia Autonomous Region,Qa Right Front Banner
Han Zhenxiang,1987—1990,Deputy Secretary,CPC,Banner Committee,Inner Mongolia Autonomous Region,Qa Right Front Banner
Han Zhenxiang,1987—1990,Banner Head,Inner Mongolia Autonomous Region,Qa Right Front Banner
Han Zhenxiang,1986,Student,CPC,Central Committee,Central Party School
Han Zhenxiang,1975—1984,Head,CPC,Banner Committee,Organization Department,Inner Mongolia Autonomous Region,Qa Right Front Banner
Han Zhenxiang,1975—1984,Clerk,CPC,Banner Committee,Organization Department,Inner Mongolia Autonomous Region,Qa Right Front Banner
Han Zhenxiang,1972—1975,Student,Inner Mongolia Polytechnical University,Machinery Department,Inner Mongolia Autonomous Region
Han Zhenxiang,1968—1972,Teacher,Inner Mongolia Autonomous Region,Qa Right Front Banner
Han Zhenxiang,1999—,Academician,Chinese Academy of Sciences
Han Zhenxiang,,Professor,Zhejiang University,Electric Motor Department,Zhejiang Province
Han Zhenxiang,,Graduate,Moscow Dynamics Institute
Han Zhenxiang,1951,Graduate,Zhejiang University,Electric Motor Department,Zhejiang Province
Han Zhi,2002—,Vice-President,China Energy Conservation Investment Corporation
Han Zhi,1997—2003,Chief Engineer,Ministry of Electronics Industry,No. 13 Research Institute
Han Zhi,1991—1997,Senior Engineer,Ministry of Electronics Industry,No. 13 Research Institute
Han Zhi,1991—1997,Deputy Chief Engineer,Ministry of Electronics Industry,No. 13 Research Institute
Han Zhi,1989—1991,Engineer,Ministry of Electronics Industry,No. 13 Research Institute
Han Zhiran,2012—,Vice-Chairman,CPPCC,Autonomous Regional Committee,Inner Mongolia Autonomous Region
Han Zhiran,2004—2011,Secretary,CPC,Autonomous City Committee,Inner Mongolia Autonomous Region,Hohhot City
Han Zhiran,2004—2011,Member,CPC,Autonomous City Committee,Standing Committee,Inner Mongolia Autonomous Region,Hohhot City
Han Zhiran,2004—2004,Secretary,CPC,Autonomous City Committee,Inner Mongolia Autonomous Region,Ulaanchab City
Han Zhiran,2004—2004,Director,Autonomous City People's Congress,Standing Committee,Inner Mongolia Autonomous Region,Ulaanchab City
Han Zhiran,2003—2004,Secretary,CPC,League Committee,Inner Mongolia Autonomous Region,Ulaanchab League
Han Zhiran,2003—2004,Secretary,Autonomous League People's Congress,Working Committee,Inner Mongolia Autonomous Region,Ulaanchab League
Han Zhiran,2001—2003,Secretary,CPC,Autonomous City Committee,Inner Mongolia Autonomous Region,Baotou City
Han Zhiran,2001—2003,Mayor,Autonomous Region People's Government,Inner Mongolia Autonomous Region,Baotou City
Han Zhiran,1998—2001,Secretary-General,Autonomous Region People's Government,Inner Mongolia Autonomous Region
Han Zhiran,1996—1998,Student,Chinese Academy of Social Sciences,Graduate School
Han Zhiran,1995—1998,Deputy Secretary,Inner Mongolia Autonomous Region,Bayannur League,CPC,League Committee
Han Zhiran,1995—1998,Administrative Chief,Autonomous Region People's Government,Inner Mongolia Autonomous Region,Bayannur League
Han Zhiran,1989—1995,Vice-Mayor,Autonomous Region People's Government,Inner Mongolia Autonomous Region,Chifeng City
Han Zhiran,1986—1989,Deputy Secretary,CPC,Banner Committee,Inner Mongolia Autonomous Region,Ar Horqin Banner
Han Zhiran,1986—1989,Head,Autonomous Region People's Government,Inner Mongolia Autonomous Region,Ar Horqin Banner
Han Zhiran,1973—1976,Student,Gansu Agricultural University,Prairie Department,Gansu Province,Lanzhou City
Han Zhizhong,2002—,Deputy Director,Provincial People's Congress,Standing Committee,Hainan Province
Han Zhizhong,1996—2002,Vice-Governor,People's Government,Hainan Province
Han Zhizhong,1990—1992,County Magistrate,County (District) People's Court,Hainan Province,Qionghai
Han Zhizhong,1988—1992,Secretary,CPC,County Committee,Hainan Province,Qionghai
Han Zhizhong,1984—1988,Deputy Section Chief,CPC,Provincial Committee,Rural Work Department,Surveying Department,Hainan Province
Han Zhizhong,1981,Joined,CPC
Han Zhizhong,1980—1984,Secretary,CPC,Provincial Committee,Rural Work Department,Hainan Province
Han Zhizhong,1964—1980,Cadre,Marine Products Bureau,Hainan Province,Precipice County
Han Zhizhong,1962—1964,Clerk,Hainan Province
Han Zhongxue,2001—2005,Member,People's Government,CPC,Leading Party Group,Hubei Province
Han Zhongxue,2001—2005,Vice-Governor,People's Government,Hubei Province
Han Zhongxue,1995—1997,Deputy Secretary,People's Government,CPC,Leading Party Group,Hubei Province,Wuhan City
Han Zhongxue,1995—1997,Vice-Mayor,People's Government,Hubei Province,Wuhan City
Han Zhongxue,1995—2001,Deputy Secretary,CPC,City Committee,Hubei Province,Wuhan City
Han Zhongxue,1995—????,Director,China Aviation Industry Corporation,Enterprise Management Bureau
Han Zhongxue,1994—1995,Student,CPC,Central Committee,Central Party School,Training Class for Prefectural and Department Level Officials
Han Zhongxue,1992—1995,Senior Engineer,China Nanfang Aviation Power Machinery Company
Han Zhongxue,1992—1995,First Deputy General Manager,China Nanfang Aviation Power Machinery Company
Han Zhongxue,1988—1992,Deputy General Manager,China Nanfang Aviation Power Machinery Company
Han Zhongxue,1988—????,Chief,China Nanfang Aviation Power Machinery Company,Comprehensive Planning Division
Han Zhongxue,1988—1988,First Deputy Chief,China Nanfang Aviation Power Machinery Company,Production Department
Han Zhongxue,1986—1988,Senior Engineer,No. 331 Factory,Technology Department,Hunan Province,Zhuzhou City
Han Zhongxue,1986—1988,Deputy Chief,No. 331 Factory,Technology Department,Hunan Province,Zhuzhou City
Han Zhongxue,1984—1986,Visiting Scholar,University of Houston,USA,Texas,Houston
Han Zhongxue,1983—1984,Vice-President,No. 331 Factory,Technology Department,Trade Unions,Hunan Province,Zhuzhou City
Han Zhongxue,1983—1984,Member,No. 331 Factory,Technology Department,CPC,Party Committee,Hunan Province,Zhuzhou City
Han Zhongxue,1983—1984,Engineer,No. 331 Factory,Technology Department,Hunan Province,Zhuzhou City
Han Zhongxue,1982—1983,Student,Nanjing University of Aeronautics and Astronautics,Jiangsu Province,Nanjing City
Han Zhongxue,1979,Joined,CPC
Han Zhongxue,1970—1982,Vice-President,No. 331 Factory,Technique Division,Trade Unions,Hunan Province,Zhuzhou City
Han Zhongxue,1970—1982,Engineer,No. 331 Factory,Technique Division,Hunan Province,Zhuzhou City
Han Zhongxue,1970,Technician,No. 331 Factory,Technique Division,Hunan Province,Zhuzhou City
Han Zhongxue,1964—1970,Student,Harbin Institute of Military Engineering,Heilongjiang Province,Harbin City
Han Zhubin,1998—2003,President,Chinese Association of Prosecutors
Han Zhubin,1998—2003,Procurator-General,Supreme People's Procuratorate
Han Zhubin,1997—2002,Member,CPC,Central Committee,Central Commission for Discipline Inspection
Han Zhubin,1997—2002,Member,CPC,Central Committee,Central Commission for Discipline Inspection,Standing Committee
Han Zhubin,1997—2002,Deputy Secretary,CPC,Central Committee,Central Commission for Discipline Inspection
Han Zhubin,1997—2002,Member,CPC,Central Committee
Han Zhubin,1993—1998,Deputy,NPC
Han Zhubin,1992—1997,Minister,Ministry of Railways
Han Zhubin,1992—1997,Member,CPC,Central Committee
Han Zhubin,1990—1994,Secretary,Ministry of Railways,Commission for Discipline Inspection
Han Zhubin,1990—1992,Director,Ministry of Railways,Political Department
Han Zhubin,1990—1992,Secretary,Ministry of Railways,CPC,Leading Party Group
Han Zhubin,,Director,Railway Administration,Shanghai Municipality
Han Zhubin,,Director,Railway Administration,Guangxi Zhuang Autonomous Region,Liuzhou City
Han Zhubin,1950,Joined,CPC
Han Zhubin,1946—1950,Train Captian,Railway Administration,Heilongjiang Province,Harbin City
Han Zhubin,1946—1950,Worker,Railway Administration,Heilongjiang Province,Harbin City
Han Zhubin,,Graduate,Beijing Economics Correspondence University,Beijing Municipality
Hao Bolin,1980—,Academician,Chinese Academy of Sciences
Hao Chiyong,2006—,Vice-Minister,Ministry of Justice
Hao Chiyong,2005—2015,Director,Ministry of Justice,Political Department
Hao Chiyong,1979—2005,Assistant Minister,Ministry of Public Security
Hao Chiyong,,Student,CPC,Central Committee,Central Party School
Hao Chiyong,,Member,CPC,District Committee,Standing Committee,Beijing,Chongwen District
Hao Chiyong,,Director,Public Security Department,General Office
