陈兆民,河南省信阳地区财政局,干事,1972/1,81/4
陈兆民,河南省信阳地区财政局,办公室副主任,1981/4,84/3
陈兆民,深圳市财政局,副区科干事,1984/3,84/12
陈兆民,深圳市财政局,办公室副主任,1985/1,87/3
陈兆民,深圳市投资管理公司,副总经理,1987/3,89/9
陈兆民,深圳发展银行,副董事长,87,89
陈兆民,深圳市财政局,副局长,1989/9,91/9
陈兆民,深圳市财政局,副局长,1991/9,1998/7
陈兆民,深圳市商业银行,副董事长,95/6,98/8
陈兆民,深圳发展银行,党委书记,1998/8,
陈兆民,中共深圳市第二届纪律检查委员会,委员,,
陈兆民,深圳发展银行,董事,1999/2/27,
肖遂宁,云南省电力设计院,副总工程师,,
肖遂宁,,总经理助理,,
肖遂宁,,行长,,
肖遂宁,,行长,,
肖遂宁,深圳发展银行,行长,,
孙建一,中国平安保险(集团)股份有限公司,执行董事,1995/3,
孙建一,中国平安保险(集团)股份有限公司,副董事长,2008/10,
孙建一,中国平安保险(集团)股份有限公司,常务副总经理,1994/10,
孙建一,中国平安保险(集团)股份有限公司,董事长,,
孙建一,万科企业股份有限公司,非执行董事,,
孙建一,中国保险保障基金有限责任公司,非执行董事,,
孙建一,海昌控股有限公司,独立非执行董事,,
孙建一,中国平安保险(集团)股份有限公司,,1990/7,
孙建一,中国平安保险(集团)股份有限公司,,,
孙建一,,主任,,
孙建一,中国人民保险公司武汉分公司,副总经理,,
孙建一,武汉证券公司,总经理,,
王石,广州铁路局,,,
王石,广东省外经贸委,,,
王石,深圳市特区发展公司,,,
王石,深圳现代科教仪器展销中心,,1984,
王石,万科企业股份有限公司,董事,,
丁克义,秦皇岛港务局,副局长,,
丁克义,香港招商局,总经理,,
陈章良,深圳科兴生物工程股份有限公司,董事长,,
傅泽田,中国农业工程学会,理事长,,
王克昕,中国农业大学建筑设计院,院长,,
王克昕,北京东方畅想建筑设计有限公司,董事长,,
王克昕,山东北大高科华泰制药有限公司,董事长,,
王克昕,武汉北大高科软件有限公司,董事,,
王克昕,北京国农置业有限公司,董事,,
王鲁锋,中国兴发集团,副总裁,,
王鲁锋,,董事长,2009/6,
王鲁锋,江苏国农农业科技有限公司,董事长,2010/3,
江玉明,安徽省安庆郊区大风卫生院,,1981/8,1985/7
江玉明,安庆第一制药厂,,1985/8,1996/7
江玉明,安庆药业有限公司,,1996/8,1999/11
江玉明,安庆市乘风药房,,1999/12,2002/12
江玉明,安徽省东至乘风药业有限公司,董事长,2003/1,2012/12
江玉明,安庆乘风制药有限公司,董事长,2003/1,
江玉明,中国农大科技股份有限公司,董事,2010/5,
江玉明,中国农大科技股份有限公司,董事长,2011/9,
李林琳,澳大利亚新南威尔士大学会,,2008/12,
李林琳,澳大利亚和华利盛律师事务所,,2010/3,7
李林琳,山东北大高科华泰制药有限公司,董事长,2014/9,
丁芃,福建省外贸总公司,副总经理,1982/1991,
丁芃,中国投资有限公司,董事,,
范明月,深圳经济特区建设公司,办公室秘书,1983,
范明月,深圳市建设集团公司,办公室副主任,,
范明月,深圳市建设投资控股公司,经理,,
李永明,深圳市第五建筑工程公司,副总经理,,
李永明,深圳市金众(集团)股份有限公司,董事长,,
李永明,深圳市建设(集团)公司,副总经理,,
李永明,深圳市物业发展(集团)股份有限公司,董事,,
李永明,深圳市建设投资控股公司,副总裁,,
李永明,深圳市长城投资控股股份有限公司,董事,,
李永明,深圳市振业(集团)股份有限公司,党委书记,2003/4,
李永明,深圳市振业(集团)股份有限公司,董事长,2003/5,
李永明,深圳市机场(集团)有限公司,董事,,
李成碧,成都电子研究所,主任,,
李成碧,成都市羽龙土地整理公司,董事,,
李成碧,广州博融投资有限公司,法定代表人,,
李成碧,深圳市零七股份有限公司,董事长,,
练卫飞,广州越秀顺达贸易有限公司,董事长,,
练卫飞,广州汽车博览中心,董事长,,
练卫飞,广州AEC集团,董事长,,
练卫飞,广东省商业联合会,副会长,,
练卫飞,广州市越秀区政协,,,
练卫飞,香港中非资源投资有限公司,,,
练卫飞,深圳市源亨信投资有限公司,法定代表人,,
练卫飞,深圳市零七股份有限公司,,2008/2,
丁玮,中国国际金融有限公司,,,
陈德棉,中国人民共和国机械工业部,研究员,1996/12,
陈德棉,深圳市零七股份有限公司,独立董事,,
秦钢,三亚市亚龙湾开发股份有限公司,董事,,
秦钢,海南开发建设总公司,党委书记,1988,
秦钢,海南化纤工业股份有限公司,,,
秦钢,海南马自达汽车有限公司,发起人,,
秦钢,中国南方汽车有限公司,副董事长,,
周瑞堂,深圳市南冠精密合金厂,厂长,,
周瑞堂,深圳市凯虹实业股份有限公司,总经理,,
周瑞堂,深圳市南山区投资管理公司,总经理,,
周瑞堂,广东宝利来投资股份有限公司,董事长,,
周瑞堂,深圳市宝安宝利来实业有限公司推荐之董事,董事,,
王志全,北京有色金属研究总院,工程师,,
王志全,北京新联铁科技发展有限公司董事长,董事长,,
陈政立,全国政协,,,
陈政立,全国政协,委员,,
陈政立,全国政协,,,
陈政立,中国风险投资有限公司,董事长,,
李振华,广东万家乐集团公司,总经理,,
曹永红,四川省南充市酿造厂,厂长,,
曹永红,四川省资源科技开发有限公司,总经理,,
曹永红,深圳市华润丰实业发展有限公司,董事长,,
曹永红,深圳市华新股份有限公司,董事长,,
严立虎,江苏省江都市丁沟中学,教师,,
严立虎,江苏省人民银行,,,
杜小莉,成都市财政局,副处长,,
杜小莉,成都市财政证券事务所,,,
杜小莉,成都财盛证券公司,,,
杜小莉,成都财盛资产管理中心,总经理,,
夏鹏,中国对外经济贸易会计学会,副会长,,
夏鹏,北京广播影视集团财务总管兼财务中心,主任,,
夏鹏,北京深华新股份有限公司,独立董事,,
夏鹏,北京深华新股份有限公司,董事长,,
夏鹏,北京深华新股份有限公司,董事,2013/8,
贾明辉,中国机械进出口总公司,经理,,
贾明辉,香港华润集团越南公司,总经理,,
贾明辉,香港国润集团,,,
贾明辉,北京深华新股份有限公司,董事长,,
贾明辉,北京深华新股份有限公司,董事长,,
田承刚,珠海贸促会,,,
田承刚,深圳市人大,,,
田承刚,中国青年总裁协会,理事,,
陈玉刚,深圳市深华集团公司,总经理,,
陈玉刚,深圳市先科企业集团,总经理,,
陈玉刚,深圳市投资控股有限公司,副总经理,,
陈玉刚,深圳市物业发展(集团)股份有限公司,党委书记,2006/5,
陈玉刚,深圳市物业发展(集团)股份有限公司,董事长,2006/6,
陈玉刚,深圳市物业发展(集团)股份有限公司,党委书记,,
陈潮,深圳)有限公司,董事长,,
陈潮,深圳)有限公司,总经理,,
陈潮,深圳高速公路股份有限公司,总经理,,
陈潮,深圳国际控股有限公司,总裁,,
陈潮,中国南玻集团股份有限公司,董事长,,
陈潮,深圳市天健(集团)股份有限公司,董事长,,
陈潮,深圳联合产权交易所有限公司,董事长,,
陈潮,中国南玻集团股份有限公司,独立董事,,
陈潮,深圳市渤雄实业发展有限公司,董事,,
陈潮,深圳红晶石股权投资基金管理有限公司,,,
陈潮,广西五洲交通股份有限公司,独立董事,,
李景奇,深圳市投资管理公司,总裁助理,,
李景奇,香港上市公司,执行董事,2000/3,2006/8
李景奇,中国南玻集团股份有限公司,董事,,
李景奇,深圳国际多家非上市子公司,总经理,,
李景奇,深圳高速公路股份有限公司,董事,2005/4,
曾南,中国南玻集团股份有限公司,总经理,,
曾南,中国南玻集团股份有限公司,董事长,,
邹明武,香港分社研究中心,研究员,,
邹明武,深圳市物业发展(集团)股份有限公司,主任,,
邹明武,深圳市沙河房地产开发公司,总经理,,
邹明武,深圳市沙河实业(集团)有限公司,总经理,,
邹明武,深圳市沙河实业(集团)有限公司,董事长,,
吕华,中国平安保险(集团)股份有限公司,非执行董事,2013/6,
吕华,中国平安保险(集团)股份有限公司1,,2014/12/31,
吕华,深圳控股有限公司董事局主席,董事,,
吕华,深圳市沙河实业(集团)有限公司,党委书记,,
吕华,深业集团有限公司,副总经理,,
吕华,深圳燃气集团股份有限公司,董事,2007/4,2013/9
吕华,深圳市沙河集团有限公司,总经理,,
杨建达,广东省沙河华侨农场,队长,,
杨建达,深圳市沙河工贸发展公司,总经理,,
杨建达,深圳市沙河实业(集团)有限公司,党委委员,,
杨建达,深业沙河(集团)有限公司,董事长,,
陈勇,深圳市物业发展(集团)股份有限公司,科长,,
陈勇,深圳市沙河实业(集团)有限公司,经理,,
任克雷,中国包装总公司,副总经理,,
任克雷,深圳市委秘书长兼办公厅,主任,,
任克雷,深圳特区华侨城,主任,,
任克雷,深圳华侨城,董事长,,
任克雷,深圳华侨城,董事长,,
任克雷,香港华侨城,董事长,,
任克雷,深圳市海王生物工程股份有限公司,独立董事,,
任克雷,何香凝美术馆,馆长,,
任克雷,中国企业联合会,副会长,,
任克雷,中国旅游协会,副会长,,
任克雷,中国工业设计协会,副会长,,
任克雷,中国综合开发研究院,理事长,,
任克雷,深圳市设计联合会,会长,,
任克雷,深圳市设计与艺术联盟,主席,,
任克雷,全国政协,委员,,
侯松容,香港华侨城,董事长,,
侯松容,中国海外交流协会,理事,,
侯松容,中国青年企业家协会,副会长,中国青/企业家协会副会长,
吴斯远,深圳欢乐谷,总经理,,
吴斯远,深圳华侨城,副总裁,,
吴斯远,成都华侨城,总经理,,
吴斯远,武汉华侨城,执行董事,,
吴斯远,北京华侨城,副董事长,,
吴斯远,深圳华侨城,党委委员,,
吴斯远,中国游艺机游乐园协会,副会长,,
吴斯远,深圳市旅游协会,会长,,
陈跃华,深圳华侨城,总裁助理,,
陈跃华,深圳华侨城,副总裁,,
张民,深圳市罗湖区审计局,,,
张民,深圳市罗湖区房地产开发公司,总经理,,
张民,深圳市经济特区证券公司,总经理,,
刘凤喜,NONE,,,
李承友,深圳南油集团公司,党委书记,1995/3,
李承友,深圳南油集团公司,总经理,1996/4,
李承友,深圳市莱英达集团股份有限公司,董事长,,
李承友,深圳南油集团,,,
李承友,全国八届人大,,,
谢如贤,深圳中华自行车(集团)股份有限公司,董事长,,
黄俊民,中国工商银行深圳市分行信托投资公司,副总经理,,
黄俊民,中国工商银行,行长,,
黄俊民,中国工商银行,行长,,
黄俊民,中国华融资产管理公司,副总经理,2000/3,
章晓峰,中国工商银行,,1994,
章晓峰,中国华融资产管理公司,,2000/3,
章晓峰,中国华融资产管理公司,高级经理,,
尚世骏,中国平安保险公司,,1994,2000
尚世骏,深圳市国民投资发展有限公司,副总经理,2002,
尚世骏,深圳市国利投资发展有限公司,董事长,,
尚世骏,深圳市国晟能源投资发展有限公司,董事长,,
李钢,中国平安保险股份有限公司,,,
李钢,深圳市国民投资发展有限公司,,2009/1,2010/3
罗桂友,广东分公司,委员,2010/3,10
罗桂友,深圳中华自行车(集团)股份有限公司,董事长,,
李海,深圳中华自行车(集团)股份有限公司,副经理,,
李海,深圳中华自行车(集团)股份有限公司,董事,,
董炳根,中国服装总公司,总经理,,
董炳根,中国服装协会,理事长,,
董炳根,深圳中冠纺织印染股份有限公司,主席,2002/6,
胡永峰,深圳中冠纺织印染股份有限公司,董事长,2000/10,
胡永峰,深圳中冠纺织印染股份有限公司,总经理,2008/4,
陈略,武汉大学会,,,
陈略,珠海水产集团,技术员,,
陈略,广东粤西建筑公司,经理,,
陈略,贵州建工集团东莞公司,副总经理,,
陈略,深圳长城家俱装饰工程有限公司,副总经理,,
陈略,北京市装饰协会,副会长,,
陈略,中国建筑装饰协会,主任,,
陈略,中国建筑装饰协会,理事,,
陈略,北京)有限公司,执行董事,,
陈略,北京神州长城装饰设计有限公司,执行董事,,
陈略,中国神州立方投资有限公司,董事长,,
陈略,辽宁)有限公司,,,
林家宏,深圳市农产品股份有限公司,董事长,,
曾湃,深圳市深宝实业股份有限公司,董事,2001/5,2009/10
曾湃,深圳市农产品股份有限公司,董事,,
郑煜曦,深圳经济特区免税商品企业公司,董事,,
郑煜曦,深圳市农牧实业有限公司,董事长,,
郑煜曦,深圳市深宝实业股份有限公司,董事长,,
吴德华,深圳华发电子股份有限公司,董事长,,
车文申,深圳华发电子股份有限公司,董事,,
李中秋,湖北省第十届人大,,,
李中秋,武汉中恒新科技产业集团有限公司,董事长,1996,
李中秋,深圳中恒华发股份有限公司,董事长,2007/7,
王之,中国长城计算机(集团)公司,总经理,,
陈肇雄,中国长城计算机集团公司,董事长,,
陈肇雄,中国电子信息产业集团公司,副总经理,,
陈肇雄,中国华大集成电路设计有限责任公司,董事长,,
陈肇雄,上海浦东软件园有限责任公司,董事长,,
陈肇雄,海南方软件园发展有限公司,董事长,,
陈肇雄,中国电子信息产业集团研究院,院长,,
陈肇雄,中国电子产业工程公司,常务副总经理,,
陈肇雄,中国科学院计算机语言信息中心,主任,,
陈肇雄,中国科学院计算所机译中心,主任,,
傅育宁,全国政协,委员,,
傅育宁,香港联交所上市公司)主席,主席,,
傅育宁,中国南山开发(集团)股份有限公司,董事长,,
傅育宁,香港利丰有限公司,独立非执行董事,,
傅育宁,香港总商会执行委员会,委员,,
王芬,中国南山集团,办公室主任,,
王芬,中国南山集团,董事,,
王芬,深圳赤湾港航股份有限公司,董事,1993/3,
王芬,深圳赤湾港航股份有限公司,副董事长,1998/12,
王芬,深圳赤湾港航股份有限公司,董事长,2000/8,
郑少平,中国南山集团,副总经理,,
郑少平,深圳赤湾港集装箱有限公司,董事长,,
郑少平,深圳赤湾港航股份有限公司,副总经理,,
郑少平,深圳赤湾港航股份有限公司,董事,1999/5,
郑少平,深圳赤湾港航股份有限公司,总经理,2004/9,2011/1
郑少平,深圳赤湾港航股份有限公司,副董事长,2010/4,
郑少平,深圳赤湾港航股份有限公司,董事长,2011/1,
时伟,深圳市交通运输委员会(深圳市港务管理局,局长,,
时伟,深圳市交通运输委员会(深圳市港务管理局,副巡视员,,
陈德伦,深圳市市政工程公司,副经理,,
陈德伦,深圳市天地实业股份有限公司,董事长,,
杨玉科,深圳市第三建筑工程公司,副总经理,,
杨玉科,深圳市东部开发(集团)公司,总经理助理,,
杨玉科,深圳市东部开发(集团)有限公司,董事长,,
杨国富,深圳市第三建筑工程公司,科长,,
杨国富,深圳市鹏城集团集团有限公司,常务副总经理,,
杨国富,深圳市东部开发(集团)有限公司,副总经理,,
杨国富,陕西通达果汁集团股份有限公司,总经理,,
杨国富,深圳市东部开发(集团)有限公司,总经理,,
杨国富,深圳市天地(集团)股份有限公司,董事长,,
宋仁权,武汉冶金设备制造公司,,,
宋仁权,湖北省冶金总公司,,,
宋仁权,湖北省冶金矿山公司,,,
宋仁权,深圳市特发集团有限公司,财务总监,,
宋仁权,深圳市特力集团股份有限公司,董事长,,
张瑞理,深圳市特发信息股份有限公司,董事,,
张瑞理,深圳市特发集团有限公司,副经理,,
张瑞理,深圳市特力(集团)股份有限公司,董事长,,
张瑞理,深圳市特发集团有限公司,副总经理,,
吕航,深圳市特发集团有限公司,业务经理,,
吕航,深圳市特发小梅沙旅游中心,董事长,,
吕航,深圳市特力(集团)股份有限公司,董事,,
吕航,深圳市特发物业管理有限公司,总经理,,
吕航,深圳市特力(集团)股份有限公司,董事长,,
李志正,深圳中航集团总裁和多家国内上市公司的董事长,董事长,,
李志正,深圳市凯地投资管理有限公司,董事长,,
吴光权,中国航空技术国际控股有限公司,总经理,,
吴光权,中国航空技术深圳有限公司,董事长,,
吴光权,深圳证券交易所上市),董事长,,
吴光权,中国航空技术深圳有限公司,,1982,
吴光权,中国航空工业国际控股(香港)有限公司,执行董事,2010/3,
赖伟宣,中国航空技术国际控股有限公司,副总经理,,
赖伟宣,深圳市奥轩投资股份有限公司,董事,,
赖伟宣,深圳中航商贸公司,经理,,
赖伟宣,中国航空技术深圳有限公司,副总经理,,
赖伟宣,上海天马微电子有限公司,董事,,
赖伟宣,中国航空工业国际控股(香港)有限公司,执行董事,,
刁伟程,中国航空技术国际控股有限公司,副总经理,,
刁伟程,中国航空技术进出口北京公司,总经理,,
刁伟程,中国航空技术进出口总公司,副总经理,,
刁伟程,深圳市鹏基集团有限公司,董事,,
刁伟程,深业控股有限公司,副总经理,,
劳德容,中国社会科学院机关事务管理局,局长,,
劳德容,深圳市能源总公司,总经理,,
劳德容,深圳市能源集团有限公司,董事长,,
劳德容,深圳市能源集团有限公司,董事长,,
劳德容,深圳能源投资股份有限公司,董事长,,
王学为,深圳科健集团,总裁助理,1995,1997
王学为,深圳市能源集团有限公司,副董事长,2002/10,
杨海贤,深圳市能源总公司,总经理助理,,
杨海贤,深圳能源投资股份有限公司,董事,,
杨海贤,深圳妈湾电力有限公司,董事长,,
杨海贤,深圳市西部公司,董事,,
杨海贤,深圳南山热电股份有限公司,董事长,,
杨海贤,深圳能源集团股份有限公司,党委委员,,
杨海贤,深圳市人大常委会经济工作委员会,委员,,
高自民,中国社会科学院工业经济研究所,,,
高自民,深圳市能源总公司,部长,,
高自民,深圳市西部电力有限公司,总经理,,
高自民,深圳市广深沙角B电力有限公司,副董事长,,
高自民,深圳市能源集团有限公司,副总经理,,
高自民,深圳能源集团股份有限公司,,,
高自民,深圳市能源集团有限公司,董事长,,
高自民,深圳能源集团股份有限公司,董事长,,
刘晓勇,深圳市蛇口医药公司,副经理,,
刘晓勇,深圳市健民医药公司,经理,,
刘晓勇,深圳市医药生产供应总公司,党委书记,,
刘晓勇,深圳市一致医药(集团)有限公司,董事长,,
刘晓勇,深圳市政协,委员,,
郭原,深圳市投资管理公司,,1994/12,1996/5
郑宏杰,中国扬子集团,副总裁,,
郑宏杰,深圳城建集团龙城公司,经理,,
郑宏杰,深圳建设投资控股公司,副总裁,1997/1,1999/10
郑宏杰,深圳市特发集团有限公司,总经理,,
郑宏杰,深圳市投资管理公司,副总裁,,
郑宏杰,深圳市投资控股有限公司,常务副总经理,,
郑宏杰,深圳市盐田港集团有限公司,党委副书记,,
郑宏杰,深圳市盐田港集团有限公司,党委书记,,
陈为钢,中国医药集团上海公司,,1976/4,1985/8
陈为钢,中国医药集团上海公司,科员,1985/8,1993/10
陈为钢,中国医药集团上海公司,总经理助理,1993/10,1995/12
陈为钢,中国医药集团上海公司,副总经理,1995/12,1998/12
陈为钢,中国医药集团上海公司,党委书记,1998/12,
付明仲,中国医药(集团)公司,副总经理,1997/12,1999/1
付明仲,中国医药工业公司,常务副总经理,1999/1,2001/1
付明仲,上海证券交易所上市之公司)之董事长,董事长,2001/2,2008/4
付明仲,深圳一致药业有限公司,董事,2008/4,
付明仲,香港联合交易所上市之公司)总经理,总经理,2006/2,2009/12
付明仲,中国医药商业协会会长及第十三届上海市人民代表大会之成员及于二零一一年十月加入山东威高集团医用高分子制品股份有限公司,会长,13,
付明仲,北京康辰药业股份有限公司,独立非执行董事,2015/5/211,
魏玉林,天津有限公司,总经理,2003/1,2003/12
魏玉林,山西有限公司,,,
魏玉林,湖南有限公司,,,
魏玉林,浙江有限公司,,,
魏玉林,河南有限公司,,,
魏玉林,北京华鸿有限公司,,,
魏玉林,北京天星普信生物医药有限公司,,,
魏玉林,深圳一致药业股份有限公司,董事,2011/10,2014/1
魏玉林,新疆药业有限公司,董事,,
魏玉林,香港有限公司,董事长,2013/6,
魏玉林,中国医药集团总公司,党委委员,,
魏玉林,中国执业药师协会,副会长,,
魏玉林,中国医药商业协会,副会长,,
李智明,新疆药业有限公司,董事长,2009/2,2013/5
李智明,天津有限公司,,2010/8,2014/12
李智明,吉林有限公司,,,
李智明,黑龙江有限公司,,,
李智明,山西有限公司,,,
李智明,内蒙古有限公司,董事长,,
李智明,山西有限公司,董事,,
李智明,宁夏有限公司,,,
李智明,陕西有限公司,,,
李智明,甘肃有限公司,,,
李智明,青海有限公司,,,
李智明,新疆药业有限公司,董事长,,
李智明,香港有限公司,董事,,
叶环保,广州社会科学院经济研究所,,,
叶环保,深圳市委政策研究室,研究员,,
叶环保,深圳市建设集团公司,副经理,,
叶环保,深圳市鹏基工业发展总公司,副总经理,,
叶环保,深圳龙电安防股份有限公司,董事长,,
邵志和,深圳市市政工程公司安装分公司,经理,,
邵志和,深圳市天健(集团)股份有限公司,副总经理,,
邵志和,深圳市城建投资发展公司,总经理,,
周建国,深圳中旅信实业有限公司,副总经理,,
周建国,深圳市商贸投资控股公司,总裁助理,,
周建国,深圳市投资控股有限公司,部长,,
周建国,深圳经济特区房地产(集团)股份有限公司,董事长,,
李承友,深圳南油集团公司,党委书记,1995/3,
李承友,深圳南油集团公司,总经理,1996/4,
李承友,深圳市莱英达集团股份有限公司,董事长,,
李承友,深圳南油集团,,,
李承友,全国八届人大,,,
杨奋勃,深圳市莱英达集团公司,部长,,
杨奋勃,广东盛润集团股份有限公司,总经理,,
杨奋勃,深圳市莱英达集团有限责任公司,董事长,,
王建宇,深圳和光现代商务股份有限公司,董事长,,
王建宇,深圳市安吉尔电器有限公司,副总经理,,
王建宇,广东盛润集团股份有限公司,常务副总经理,,
王建宇,广东盛润集团股份有限公司,总经理,,
王建宇,广东盛润集团股份有限公司,董事长,,
滕铁骑,NONE,,,
金毅,中国第一汽车集团公司,党委常委,2000,
古焕坤,深圳市宝恒(集团)股份有限公司,董事长,1999,
孙忠人,中粮集团,,1978,
孙忠人,中国粮油食品(集团)有限公司,执行董事,,
孙忠人,中国粮油食品集团(香港)有限公司,董事,,
孙忠人,香港鹏利国际集团有限公司,总经理,,
孙忠人,北京)有限公司,副董事长,,
周政,中粮南方包装有限公司,副总经理,,
周政,中粮杭州美特容器有限公司,副总经理,,
周政,中粮集团,总经理,,
周政,中粮发展有限公司,副总经理,,
周政,中粮地产(集团)股份有限公司,总经理,2008/6,2010/12
周政,中粮集团,副总裁,2012/11,
周政,中粮置地有限公司,董事长,2013/2,
周政,中粮置地有限公司,党委书记,2013/8,
周政,中粮置地控股有限公司,,2013/12,
周政,中粮集团,党组成员,2014/1,
佟保安,深圳桑达电子总公司,总经理,,
佟保安,中国电子信息产业集团公司,副总经理,,
杨军,中国长城计算机深圳股份有限公司,董事长,,
杨军,中国电子信息产业集团有限公司,党组成员,,
杨军,中国软件与技术服务股份有限公司,董事长,,
杨军,中国计算机软件与技术服务总公司,副总经理,,
杨军,中国民航计算机信息中心,总经理,,
杨军,中国民航信息网络股份有限公司,董事长,,
杨军,中国民航计算机信息中心,总裁,,
杨军,中国民航信息集团公司,副总经理,,
杨军,中国长城计算机集团公司,董事,,
杨军,中国长城计算机深圳股份有限公司,董事长,2012/9,
杨军,中国长城计算机深圳股份有限公司,董事长,2014/12,
张永平,中国电子工业威实总公司,常务副总经理,,
张永平,深圳桑达电子集团有限公司,董事,,
张永平,深圳市桑达实业股份有限公司,副董事长,,
张永平,深圳桑达电子集团有限公司,董事长,,
张永平,深圳桑菲消费通信有限公司,董事长,,
张永平,中国电子财务有限责任公司,董事,,
张永平,深圳市桑达实业股份有限公司,董事长,,
陈旭,中国电子进出口总公司,副处长,,
陈旭,中国电子进出口总公司,总经理,,
陈旭,中国电子进出口总公司,党组成员,,
陈旭,中国电子信息产业集团有限公司,副总经理,,
陈旭,中国电子信息产业集团有限公司,副总经理,,
陈旭,深圳桑达电子集团有限公司,董事长,,
陈旭,深圳市桑达实业股份有限公司,董事长,,
周剑,中国电子信息产业集团公司,主任,,
周剑,中国电子产业工程公司,办公室主任,,
周剑,中国电子信息产业集团有限公司董事会办公室主任兼代理办公厅,办公室主任,,
周剑,中国电子信息产业集团有限公司,,,
周剑,深圳桑达电子集团有限公司,总经理,,
周剑,深圳市桑达实业股份有限公司,董事,,
张润钢,中国东方信托投资公司,副总经理,,
张润钢,全国青年联合会,委员,中华全国青/联合会委员,
王晓燕,香港建辉投资有限公司,董事,,
李聚全,深圳新都酒店股份有限公司,,,
李聚全,深圳新都酒店股份有限公司,,,
李聚全,深圳新都酒店股份有限公司,董事长,,
李聚全,湖南永州市资源开发有限责任公司,董事长,,
李聚全,深圳联合金融服务有限公司,董事,,
袁克俭,深圳市光耀地产集团有限公司,董事,,
闻心达,深圳新都酒店股份有限公司,董事,,
闻心达,中国环保科技香港有限公司,董事长,,
闻心达,广西净宇环保工程有限公司,董事长,,
陈辉汉,广州分公司,总经理,,
陈辉汉,北京申水源科技有限公司,总经理,,
陈辉汉,北京富基旋风科技有限公司,总裁,,
陈辉汉,中国有限公司,副总裁,,
肖水龙,深圳国际信托投资有限责任公司,,,
肖水龙,深圳市信托房地产公司,副经理,,
肖水龙,深圳国际信托投资有限责任公司,总经理助理,,
肖水龙,深圳国际信托投资有限责任公司,副总裁,,
肖水龙,深圳市深信泰丰(集团)股份有限公司,董事,,
王迎,深圳泰丰电子有限公司,董事长,,
王迎,香港亚太奔德有限公司,董事,,
王迎,海南华侨投资股份有限公司,董事,,
晏群,中国银行,,,
晏群,中国希格玛有限公司,,,
晏群,中国科技财务公司,总经理,,
晏群,深圳市深信泰丰(集团)股份有限公司,董事长,,
郭为,香港联想集团,副总经理,,
郭为,北京首钢基金有限公司董事,董事长,,
郭为,上海浦东发展银行股份有限公司,独立董事,,
郭为,中国南方航空股份有限公司,独立董事,,
侯自强,深圳科健及安科公司,董事长,,
郝建学,深圳华光电脑排版系统有限公司,副总经理,,
郝建学,深圳市智雄电子有限公司,董事长,,
郝建学,香港联交所上市公司,董事,,
杜长喜,中国人民解放军总参第56研究所,工程师,,
杜长喜,中国人民银行,高级工程师,,
杜长喜,西安银行电子结算中心,高级工程师,,
杜长喜,深圳三星科健移动通信技术有限公司,副总经理,2002,
洪和良,深圳市特区发展公司,副总经理,,
洪和良,中国深圳对外贸易(集团)公司,总经理,,
洪和良,香港兴景有限公司,总经理,,
洪和良,中国科健股份有限公司,董事长,2009/2/27,
严圣军,中国环境科学学会,理事,,
严圣军,江苏可再生能源行业协会,理事长,,
严圣军,中国资源综合利用协会,副会长,,
严圣军,中国可再生能源行业协会,副会长,,
严圣军,中国资源综合利用发电咨询委员会,委员,,
严圣军,江苏省工业经济联合会,理事,,
严圣军,江苏省企业联合会,理事,,
严圣军,江苏省企业家协会,理事,,
严圣军,江苏天楹集团,董事长,,
严圣军,江苏天楹集团,董事长,,
严圣军,中国天楹,董事长,,
董炳根,中国服装总公司,总经理,,
董炳根,中国服装协会,理事长,,
董炳根,深圳中冠纺织印染股份有限公司,主席,2002/6,
丁跃,深圳中冠纺织印染股份有限公司,副董事长,,
董炳根,中国服装总公司,总经理,,
董炳根,中国服装协会,理事长,,
董炳根,深圳中冠纺织印染股份有限公司,主席,2002/6,
劳德容,中国社会科学院机关事务管理局,局长,,
劳德容,深圳市能源总公司,总经理,,
劳德容,深圳市能源集团有限公司,董事长,,
劳德容,深圳市能源集团有限公司,董事长,,
劳德容,深圳能源投资股份有限公司,董事长,,
刘德雨,深圳市能源总公司,,1995/12,
刘德雨,深圳市能源集团有限公司,董事,,
魏文德,,,,
魏文德,深圳机场集团公司,常务副总经理,1992,1997
魏文德,深圳市能源集团有限公司,副总经理,1997,
魏文德,深圳市能源集团有限公司,顾问,,
魏文德,深圳市能源运输有限公司,董事长,,
杨海贤,深圳市能源总公司,总经理助理,,
杨海贤,深圳能源投资股份有限公司,董事,,
杨海贤,深圳妈湾电力有限公司,董事长,,
杨海贤,深圳市西部公司,董事,,
杨海贤,深圳南山热电股份有限公司,董事长,,
杨海贤,深圳能源集团股份有限公司,党委委员,,
杨海贤,深圳市人大常委会经济工作委员会,委员,,
王华林,北京华恒创业投资有限公司,董事长,,
夏杨军,NONE,,,
王峰,河南新野纺织股份有限公司,部长,,
王峰,河南新野纺织股份有限公司,副总经理,,
雷啸峰,陕西百隆集团,办公室主任,,
雷啸峰,陕西百隆连锁超市公司,副总经理,,
雷啸峰,陕西大洋企业策划公司,总经理,,
高海波,,副总经理,,
高海波,,副总经理,,
高海波,辽宁李世企业集团,董事长,,
许亚楠,深圳大通实业股份有限公司,董事长,,
许亚楠,深圳大通实业股份有限公司,总经理,2009/1,
许亚楠,深圳大通实业股份有限公司,董事长,2009/12,
李建红,香港联交所上市公司)董事会主席,董事,,
李建红,上海证券交易所上市公司)董事长,董事长,,
